location,Basel,Basel,Basel,Basel
lat,47.54694,47.54694,47.54694,47.54694
lon,7.56892,7.56892,7.56892,7.56892
asl,283.697,283.697,283.697,283.697
variable,Temperature,Relative Humidity,Wind Speed,Wind Direction
unit,°F,%,km/h,°
level,2 m elevation corrected,2 m,10 m,10 m
resolution,hourly,hourly,hourly,hourly
aggregation,None,None,None,None
timestamp,Basel Temperature [2 m elevation corrected],Basel Relative Humidity [2 m],Basel Wind Speed [10 m],Basel Wind Direction [10 m]
20211116T1700,43.682953,81.0,7.754637,338.1986
20211116T1800,43.682953,81.0,6.28713,346.7595
20211116T1900,43.48495,81.0,6.9527545,338.7495
20211116T2000,43.196953,82.0,8.0899935,327.72437
20211116T2100,43.07095,82.0,7.6367526,315.0
20211116T2200,42.710953,83.0,7.729527,297.75854
20211116T2300,42.15295,84.0,8.4042845,279.8658
20211117T0000,41.90095,82.0,8.287822,272.48956
20211117T0100,41.68495,80.0,9.028754,274.5739
20211117T0200,41.41495,80.0,9.36,270.0
20211117T0300,41.21695,79.0,10.105681,274.08563
20211117T0400,40.65895,80.0,10.799999,270.0
20211117T0500,40.11895,79.0,10.1376915,263.8845
20211117T0600,39.614952,81.0,8.473393,257.73523
20211117T0700,39.34495,81.0,7.2359104,264.28943
20211117T0800,38.53495,83.0,9.007196,267.7094
20211117T0900,39.84895,78.0,12.371645,261.63412
20211117T1000,41.738953,73.0,13.75558,263.991
20211117T1100,43.25095,70.0,14.404499,271.4321
20211117T1200,44.07895,67.0,13.979871,281.88867
20211117T1300,46.994953,60.0,10.365251,290.32315
20211117T1400,47.78695,58.0,11.043261,289.0256
20211117T1500,47.55295,59.0,11.525623,284.47028
20211117T1600,46.61695,62.0,11.525623,284.47028
20211117T1700,44.690952,67.0,10.308831,282.09476
20211117T1800,43.05295,72.0,9.422101,276.58194
20211117T1900,42.044952,75.0,7.928178,267.39746
20211117T2000,40.74895,78.0,7.771331,256.6075
20211117T2100,39.65095,81.0,8.049845,243.43495
20211117T2200,38.35495,85.0,8.287822,235.61966
20211117T2300,38.01295,86.0,7.653705,221.18593
20211118T0000,38.55295,85.0,7.729527,207.75854
20211118T0100,38.120953,85.0,6.379216,196.38954
20211118T0200,37.238953,85.0,5.5887027,194.93143
20211118T0300,38.17495,82.0,6.130579,183.36646
20211118T0400,38.62495,81.0,5.771239,176.42366
20211118T0500,37.95895,82.0,5.8048253,172.87498
20211118T0600,37.61695,83.0,5.1544156,167.90524
20211118T0700,38.17495,82.0,3.8939953,146.30994
20211118T0800,38.58895,81.0,4.0249224,153.43495
20211118T0900,40.62295,78.0,4.3349743,138.36646
20211118T1000,43.808952,71.0,5.5887027,104.93142
20211118T1100,46.058952,67.0,6.638072,77.47118
20211118T1200,47.55295,65.0,5.1919937,33.690063
20211118T1300,49.22695,61.0,4.829907,26.565033
20211118T1400,50.34295,59.0,7.208994,357.13757
20211118T1500,50.522953,59.0,9.6932955,344.93152
20211118T1600,49.96495,60.0,8.557102,337.75098
20211118T1700,48.542953,64.0,6.989936,325.4915
20211118T1800,47.336952,67.0,5.4833565,293.1986
20211118T1900,46.31095,69.0,4.73506,261.25385
20211118T2000,45.41095,71.0,3.8773184,248.1986
20211118T2100,44.38495,73.0,3.8268526,228.81409
20211118T2200,43.322952,76.0,3.396233,237.99463
20211118T2300,42.20695,78.0,2.8116899,219.80557
20211119T0000,41.39695,81.0,3.5455887,203.9625
20211119T0100,41.10895,83.0,3.8773184,201.8014
20211119T0200,40.55095,85.0,3.2599385,186.3402
20211119T0300,40.208954,86.0,2.52,180.0
20211119T0400,40.08295,86.0,3.2399998,180.0
20211119T0500,39.884953,86.0,3.4152596,161.56505
20211119T0600,39.83095,86.0,3.396233,147.99461
20211119T0700,39.38095,87.0,3.671294,101.30993
20211119T0800,37.22095,92.0,4.32,89.99999
20211119T0900,37.50895,91.0,1.9386592,111.80141
20211119T1000,41.34295,82.0,1.4399999,89.99999
20211119T1100,44.54695,75.0,1.609969,63.43495
20211119T1200,47.89495,67.0,2.6208394,15.945404
20211119T1300,50.000954,63.0,5.991594,32.735214
20211119T1400,51.49495,58.0,6.87779,353.991
20211119T1500,51.49495,57.0,7.42159,337.16635
20211119T1600,50.486954,59.0,7.4128532,330.94543
20211119T1700,49.22695,61.0,6.696387,323.74615
20211119T1800,47.696953,64.0,4.73506,278.74615
20211119T1900,46.74295,66.0,4.452954,255.96376
20211119T2000,45.932953,68.0,4.3498964,245.55606
20211119T2100,45.15895,70.0,4.198285,239.03624
20211119T2200,44.33095,73.0,3.6,233.1301
20211119T2300,43.61095,75.0,1.609969,243.43495
20211120T0000,42.13495,80.0,1.609969,296.56506
20211120T0100,40.47895,86.0,2.7416782,293.1986
20211120T0200,39.47095,91.0,2.9024127,277.125
20211120T0300,38.85895,95.0,2.1897945,279.46234
20211120T0400,38.66095,96.0,0.8049845,206.56505
20211120T0500,38.31895,97.0,1.8,180.0
20211120T0600,37.97695,98.0,1.609969,153.43495
20211120T0700,37.328953,97.0,1.609969,116.56505
20211120T0800,36.98695,95.0,2.5455842,98.1301
20211120T0900,37.814953,94.0,2.52,89.99999
20211120T1000,40.44295,85.0,4.6938252,94.398705
20211120T1100,44.70895,74.0,6.4799995,89.99999
20211120T1200,49.028954,66.0,8.647496,87.61405
20211120T1300,52.196953,56.0,12.24,89.99999
20211120T1400,53.90695,53.0,10.8955765,82.40536
20211120T1500,54.140953,53.0,9.9571085,77.47118
20211120T1600,52.82695,57.0,7.289444,69.77513
20211120T1700,50.954952,62.0,4.510787,61.38954
20211120T1800,47.444954,71.0,3.319036,77.47118
20211120T1900,44.63695,79.0,4.198285,120.96376
20211120T2000,44.294952,79.0,4.8965297,126.027374
20211120T2100,44.348953,77.0,6.12,118.07248
20211120T2200,43.808952,75.0,6.12,118.07248
20211120T2300,43.03495,75.0,5.4833565,113.19859
20211121T0000,42.31495,75.0,5.154415,114.77514
20211121T0100,41.79295,75.0,5.1919937,123.69006
20211121T0200,41.612953,77.0,6.297428,120.963745
20211121T0300,41.28895,76.0,4.8433046,131.98721
20211121T0400,40.60495,75.0,4.1046314,142.12502
20211121T0500,40.24495,78.0,4.510787,151.38954
20211121T0600,40.69495,75.0,4.39436,145.00798
20211121T0700,41.072952,72.0,5.991594,147.26477
20211121T0800,40.586952,74.0,7.2,126.869896
20211121T0900,40.010952,79.0,8.089993,110.854454
20211121T1000,42.098953,78.0,2.7416782,113.19859
20211121T1100,45.55495,68.0,4.5536795,288.43497
20211121T1200,48.93895,67.0,11.874544,284.03625
20211121T1300,49.892952,62.0,13.627795,282.20047
20211121T1400,50.93695,60.0,13.441071,277.69604
20211121T1500,51.18895,59.0,12.682018,276.5198
20211121T1600,50.28895,61.0,8.473393,282.26477
20211121T1700,48.416954,65.0,6.989936,304.50854
20211121T1800,46.79695,68.0,5.3999996,323.13013
20211121T1900,44.996952,73.0,3.563818,315.0
20211121T2000,43.988953,76.0,3.9763298,275.19443
20211121T2100,42.94495,79.0,5.3999996,270.0
20211121T2200,41.64895,80.0,6.9899354,281.88867
20211121T2300,40.56895,83.0,6.28713,293.6294
20211122T0000,40.55095,86.0,4.5536795,288.43497
20211122T0100,40.640953,88.0,3.6,270.0
20211122T0200,40.65895,89.0,2.8799999,270.0
20211122T0300,40.55095,90.0,2.16,270.0
20211122T0400,40.35295,92.0,1.8,306.8699
20211122T0500,40.31695,93.0,2.5455842,351.8699
20211122T0600,40.35295,93.0,2.9024127,352.875
20211122T0700,40.51495,93.0,2.4149535,333.43497
20211122T0800,40.56895,94.0,3.5455887,336.0375
20211122T0900,41.34295,92.0,3.6179552,354.28943
20211122T1000,42.67495,88.0,3.6,360.0
20211122T1100,44.24095,84.0,5.95906,25.016876
20211122T1200,46.724953,74.0,11.435313,61.821404
20211122T1300,49.83895,56.0,19.164717,61.99083
20211122T1400,50.738953,54.0,21.578989,62.152412
20211122T1500,50.666954,56.0,25.189713,59.036255
20211122T1600,49.37095,59.0,25.922499,52.334373
20211122T1700,48.21895,62.0,22.493519,50.194427
20211122T1800,47.46295,64.0,19.296135,53.343887
20211122T1900,46.850952,65.0,20.08916,53.746155
20211122T2000,45.06895,68.0,17.10284,49.267868
20211122T2100,43.10695,71.0,14.021525,48.122116
20211122T2200,42.31495,70.0,13.783817,49.23639
20211122T2300,41.45095,70.0,11.457958,43.726974
20211123T0000,39.99295,73.0,9.726664,38.990982
20211123T0100,37.92295,79.0,8.707237,29.744873
20211123T0200,35.49295,86.0,6.792466,32.005356
20211123T0300,33.008953,92.0,4.896529,342.89728
20211123T0400,31.118952,94.0,7.145796,319.08563
20211123T0500,30.632952,94.0,8.714677,308.29016
20211123T0600,29.912952,94.0,10.464797,310.8151
20211123T0700,29.156952,93.0,9.19939,300.57922
20211123T0800,28.670952,93.0,9.511088,299.4759
20211123T0900,29.750952,88.0,8.78872,304.99203
20211123T1000,31.65895,81.0,7.8954163,316.8476
20211123T1100,33.96295,74.0,5.154415,335.22485
20211123T1200,37.52695,66.0,5.04,360.0
20211123T1300,47.67895,49.0,16.78156,67.28559
20211123T1400,48.524952,43.0,21.218632,75.25644
20211123T1500,47.93095,45.0,23.319553,81.11935
20211123T1600,46.454952,47.0,19.06301,79.11447
20211123T1700,43.628952,53.0,14.512064,66.61478
20211123T1800,40.586952,59.0,11.966953,68.83874
20211123T1900,38.40895,64.0,9.565437,70.20111
20211123T2000,36.82495,66.0,5.6233797,50.194427
20211123T2100,33.72895,74.0,3.0547013,315.0
20211123T2200,30.650951,85.0,6.162207,276.70984
20211123T2300,29.786951,89.0,5.8603754,280.61966
20211124T0000,29.498951,88.0,5.6920996,288.43497
20211124T0100,29.40895,86.0,6.28713,293.6294
20211124T0200,28.490952,86.0,4.6800003,292.61987
20211124T0300,27.734951,87.0,2.0364676,315.0
20211124T0400,27.932951,87.0,1.08,89.99999
20211124T0500,29.480951,86.0,2.9024127,119.74488
20211124T0600,29.822952,86.0,5.3517847,109.653824
20211124T0700,30.884953,82.0,9.449572,107.74467
20211124T0800,30.794952,81.0,12.522619,108.434944
20211124T0900,31.838951,77.0,16.179985,110.854454
20211124T1000,33.36895,72.0,20.523157,111.61478
20211124T1100,36.24895,66.0,19.586117,107.10272
20211124T1200,39.128952,62.0,16.454008,100.0806
20211124T1300,43.05295,58.0,16.62249,107.650116
20211124T1400,44.85295,56.0,15.273505,98.1301
20211124T1500,45.42895,56.0,13.339445,93.094055
20211124T1600,44.654953,59.0,9.9571085,77.47118
20211124T1700,42.42295,64.0,6.489992,56.30993
20211124T1800,37.83295,72.0,2.9024127,82.874985
20211124T1900,34.35895,74.0,3.6,143.1301
20211124T2000,33.890953,76.0,6.1305785,130.23636
20211124T2100,33.350952,82.0,7.10031,120.465546
20211124T2200,32.39695,86.0,7.729527,117.75854
20211124T2300,32.072952,88.0,7.5685663,115.34617
20211125T0000,31.748951,88.0,7.289444,110.22486
20211125T0100,31.928951,87.0,6.9527545,111.2505
20211125T0200,31.85695,87.0,6.725354,105.5241
20211125T0300,31.766953,88.0,6.489992,109.44003
20211125T0400,32.48695,85.0,6.379216,106.38954
20211125T0500,32.774952,84.0,6.87779,96.009
20211125T0600,32.468952,86.0,6.924738,98.97262
20211125T0700,31.640951,88.0,5.3999996,89.99999
20211125T0800,30.056952,93.0,3.671294,78.69006
20211125T0900,31.514952,87.0,1.835647,348.69006
20211125T1000,34.95295,78.0,5.3999996,323.13013
20211125T1100,37.328953,69.0,9.422101,316.54816
20211125T1200,40.62295,61.0,10.464797,319.18494
20211125T1300,42.02695,60.0,10.948973,316.3322
20211125T1400,43.57495,58.0,14.336861,321.1155
20211125T1500,43.70095,57.0,17.49615,323.3659
20211125T1600,42.67495,57.0,17.566378,315.83032
20211125T1700,41.09095,61.0,14.982228,305.2176
20211125T1800,39.884953,63.0,15.124284,308.23383
20211125T1900,38.55295,65.0,15.349684,309.28943
20211125T2000,36.95095,67.0,15.986593,305.83765
20211125T2100,36.12295,66.0,15.192682,306.32684
20211125T2200,35.258953,67.0,14.618837,307.99872
20211125T2300,34.52095,69.0,14.264361,312.9546
20211126T0000,33.85495,72.0,14.529915,311.98724
20211126T0100,33.51295,74.0,14.799459,311.0548
20211126T0200,33.96295,74.0,13.217443,299.35776
20211126T0300,34.44895,74.0,11.298495,292.47943
20211126T0400,34.682953,74.0,8.891343,301.7595
20211126T0500,34.39495,75.0,6.989936,304.50854
20211126T0600,34.03495,77.0,6.3690495,312.7094
20211126T0700,33.78295,80.0,5.692099,304.69516
20211126T0800,33.836952,82.0,7.5942082,301.42957
20211126T0900,35.384953,85.0,10.630672,298.30078
20211126T1000,36.176952,85.0,12.144331,281.97614
20211126T1100,38.516953,76.0,10.739833,283.57043
20211126T1200,40.44295,72.0,11.384199,288.43497
20211126T1300,42.42295,59.0,23.40277,269.1186
20211126T1400,42.63895,60.0,28.449112,268.5498
20211126T1500,42.710953,60.0,28.44,270.0
20211126T1600,42.17095,61.0,28.266306,263.41806
20211126T1700,41.05495,67.0,26.27753,260.5377
20211126T1800,40.74895,68.0,30.216421,254.80475
20211126T1900,40.31695,70.0,28.36471,246.0375
20211126T2000,40.08295,70.0,29.204409,239.64189
20211126T2100,40.11895,64.0,31.569351,225.92404
20211126T2200,39.29095,68.0,32.33794,226.3532
20211126T2300,38.37295,71.0,37.67809,225.77423
20211127T0000,37.760952,72.0,49.4499,222.04922
20211127T0100,37.544952,68.0,58.18206,220.98582
20211127T0200,37.65295,67.0,61.87079,223.82124
20211127T0300,37.34695,66.0,63.024677,228.93723
20211127T0400,37.18495,67.0,55.296047,233.20471
20211127T0500,37.47295,73.0,45.9448,237.80426
20211127T0600,37.77895,77.0,39.88371,239.03625
20211127T0700,37.454952,82.0,39.6752,233.85796
20211127T0800,37.88695,80.0,36.84332,236.15466
20211127T0900,37.74295,84.0,47.79873,247.87805
20211127T1000,37.77895,77.0,36.80637,266.0741
20211127T1100,39.182953,69.0,29.574827,266.51068
20211127T1200,40.24495,64.0,29.381382,262.96207
20211127T1300,42.17095,68.0,19.829433,273.12213
20211127T1400,42.926952,63.0,16.263872,275.0796
20211127T1500,42.890953,61.0,13.698934,273.0128
20211127T1600,42.710953,61.0,10.594036,279.7824
20211127T1700,41.126953,66.0,6.489992,289.44003
20211127T1800,40.496952,68.0,1.8,270.0
20211127T1900,39.614952,70.0,3.6179552,185.71059
20211127T2000,38.35495,74.0,5.4119864,176.18593
20211127T2100,36.932953,80.0,6.5693827,170.53767
20211127T2200,35.600952,84.0,5.0911684,188.1301
20211127T2300,32.66695,89.0,8.39657,239.03624
20211128T0000,31.766953,82.0,8.557102,194.62088
20211128T0100,31.586952,84.0,6.638072,192.52881
20211128T0200,33.260952,86.0,5.4119864,183.81407
20211128T0300,34.84495,86.0,4.3498964,204.44395
20211128T0400,34.82695,87.0,5.3517847,222.27368
20211128T0500,34.106953,87.0,7.729527,242.24146
20211128T0600,34.39495,79.0,11.753877,242.65013
20211128T0700,33.99895,77.0,11.503113,249.86371
20211128T0800,32.918953,80.0,10.661107,258.31064
20211128T0900,33.530952,78.0,10.495713,264.09387
20211128T1000,37.50895,65.0,14.869351,263.04706
20211128T1100,39.488953,67.0,22.682856,270.9094
20211128T1200,38.642952,75.0,18.175545,277.9696
20211128T1300,39.488953,68.0,11.384198,304.69516
20211128T1400,39.83095,68.0,12.181624,304.1597
20211128T1500,40.04695,67.0,12.261157,310.23636
20211128T1600,39.20095,68.0,12.218805,315.0
20211128T1700,37.940952,67.0,9.449572,319.63547
20211128T1800,35.92495,71.0,7.8954163,335.77228
20211128T1900,35.690952,70.0,6.849467,3.0127716
20211128T2000,35.88895,71.0,6.989936,325.4915
20211128T2100,35.168953,75.0,9.449572,319.63547
20211128T2200,33.836952,81.0,8.161764,318.57635
20211128T2300,33.350952,84.0,7.10031,300.46555
20211129T0000,33.51295,86.0,7.8625183,285.9454
20211129T0100,33.78295,87.0,8.473393,282.26477
20211129T0200,34.17895,86.0,9.255571,283.49573
20211129T0300,33.99895,83.0,9.504273,294.62357
20211129T0400,33.60295,84.0,7.42159,284.03625
20211129T0500,33.800953,82.0,7.92,270.0
20211129T0600,33.96295,83.0,9.885262,280.4915
20211129T0700,33.27895,92.0,11.525623,268.21008
20211129T0800,33.29695,94.0,16.870138,320.19443
20211129T0900,31.964952,91.0,22.314192,349.77783
20211129T1000,32.93695,85.0,18.58451,338.40472
20211129T1100,34.84495,73.0,16.575644,325.6197
20211129T1200,36.59095,61.0,15.580141,319.6859
20211129T1300,39.65095,56.0,15.0038395,300.25644
20211129T1400,40.26295,51.0,17.25373,293.35556
20211129T1500,40.26295,49.0,20.991426,300.96378
20211129T1600,39.07495,57.0,30.77105,298.66397
20211129T1700,37.58095,69.0,26.208395,285.9454
20211129T1800,37.50895,70.0,26.368616,284.22595
20211129T1900,36.86095,72.0,27.343414,279.09027
20211129T2000,36.30295,78.0,33.574707,274.30447
20211129T2100,36.21295,82.0,31.68,270.0
20211129T2200,36.21295,81.0,33.603645,265.08344
20211129T2300,35.294952,86.0,35.63818,261.8699
20211130T0000,35.61895,84.0,35.369884,265.91437
20211130T0100,34.376953,85.0,36.764088,267.19363
20211130T0200,33.54895,86.0,34.471764,262.80078
20211130T0300,33.51295,87.0,32.908016,259.9194
20211130T0400,33.260952,87.0,29.655787,259.50854
20211130T0500,32.10895,82.0,27.345785,249.17911
20211130T0600,32.342953,77.0,30.158459,246.8014
20211130T0700,34.772953,73.0,35.50155,247.33545
20211130T0800,35.348953,71.0,38.439167,247.9993
20211130T0900,37.364952,68.0,39.149067,245.55606
20211130T1000,39.272953,65.0,46.730717,248.77235
20211130T1100,40.40695,63.0,55.44117,251.4474
20211130T1200,40.586952,61.0,56.032932,253.19498
20211130T1300,40.24495,64.0,35.864742,252.47443
20211130T1400,40.208954,67.0,36.061146,255.54758
20211130T1500,40.42495,68.0,36.50052,255.14139
20211130T1600,40.73095,69.0,36.691753,254.0546
20211130T1700,40.766953,70.0,35.757988,253.0245
20211130T1800,41.10895,69.0,33.81126,251.37213
20211130T1900,41.468952,69.0,30.396025,251.35046
20211130T2000,41.82895,71.0,29.035288,250.44176
20211130T2100,42.17095,72.0,28.551426,246.99113
20211130T2200,42.350952,72.0,26.729847,244.4703
20211130T2300,42.746952,72.0,24.312662,242.67612
20211201T0000,43.08895,71.0,23.675304,241.87627
20211201T0100,43.142952,70.0,25.284714,241.9755
20211201T0200,43.34095,69.0,25.603062,242.35403
20211201T0300,43.57495,69.0,24.795612,244.17902
20211201T0400,43.59295,70.0,25.925,244.50244
20211201T0500,42.80095,72.0,24.023088,240.36162
20211201T0600,44.58295,69.0,24.48,241.92752
20211201T0700,44.780952,70.0,26.576681,245.17065
20211201T0800,45.01495,70.0,27.691935,243.76807
20211201T0900,46.544952,65.0,29.949316,244.359
20211201T1000,48.974953,59.0,32.44996,236.30994
20211201T1100,49.928955,57.0,33.40831,232.88315
20211201T1200,50.72095,57.0,35.008957,239.74356
20211201T1300,52.106953,59.0,32.169178,238.26648
20211201T1400,52.070953,61.0,26.302181,239.57422
20211201T1500,52.232952,60.0,30.141266,240.67952
20211201T1600,50.46895,64.0,33.847656,240.70865
20211201T1700,49.694954,65.0,33.190357,245.6589
20211201T1800,47.48095,73.0,30.124065,255.46555
20211201T1900,46.29295,77.0,27.534704,258.69006
20211201T2000,45.35695,79.0,24.149532,259.69516
20211201T2100,44.474953,82.0,20.957443,265.0729
20211201T2200,43.73695,84.0,18.844202,263.41806
20211201T2300,44.09695,83.0,17.227419,259.1597
20211202T0000,44.168953,82.0,18.782204,257.82855
20211202T0100,43.46695,85.0,18.709612,258.90628
20211202T0200,43.17895,84.0,13.661038,251.56506
20211202T0300,42.69295,83.0,15.281989,254.98164
20211202T0400,41.63095,84.0,13.661038,251.56506
20211202T0500,40.69495,84.0,12.43434,247.89056
20211202T0600,40.334953,85.0,14.241629,253.85567
20211202T0700,39.74095,83.0,13.363711,242.74467
20211202T0800,39.974953,80.0,13.363711,242.74467
20211202T0900,41.57695,75.0,17.76081,252.29958
20211202T1000,43.16095,72.0,23.42491,267.35748
20211202T1100,42.76495,75.0,27.869207,275.93152
20211202T1200,39.29095,83.0,24.36591,282.80426
20211202T1300,40.74895,81.0,18.875126,325.0975
20211202T1400,38.98495,83.0,13.584932,302.00537
20211202T1500,38.78695,82.0,15.876775,302.96942
20211202T1600,39.20095,73.0,22.66857,327.31946
20211202T1700,38.57095,66.0,20.620804,314.29266
20211202T1800,37.112953,72.0,18.58451,291.5953
20211202T1900,36.41095,75.0,18.0,286.2602
20211202T2000,34.73695,83.0,18.888851,277.6668
20211202T2100,33.710953,86.0,17.015474,276.07245
20211202T2200,33.36895,89.0,16.203999,271.27304
20211202T2300,32.75695,91.0,14.04,270.0
20211203T0000,33.584953,88.0,13.32,270.0
20211203T0100,33.42295,87.0,12.964998,271.59113
20211203T0200,32.81095,87.0,5.3517847,250.34618
20211203T0300,31.640951,89.0,9.511088,240.52411
20211203T0400,31.298952,88.0,13.627795,257.79953
20211203T0500,31.226952,87.0,15.192682,256.29303
20211203T0600,31.280952,88.0,15.192682,256.29303
20211203T0700,30.97495,86.0,13.708391,256.3287
20211203T0800,30.57895,85.0,11.269782,243.43495
20211203T0900,31.010952,80.0,5.991594,212.73523
20211203T1000,32.864952,73.0,3.2599385,263.65982
20211203T1100,34.48495,68.0,2.5455842,278.1301
20211203T1200,36.46495,63.0,5.7599998,270.0
20211203T1300,38.44495,58.0,8.28,270.0
20211203T1400,39.95695,54.0,9.19939,239.42078
20211203T1500,40.71295,52.0,7.491114,234.78241
20211203T1600,40.29895,54.0,4.3349743,265.23636
20211203T1700,39.11095,57.0,2.4149535,206.56505
20211203T1800,35.474953,66.0,8.707237,150.25511
20211203T1900,35.61895,67.0,9.693296,148.67131
20211203T2000,38.75095,58.0,11.440978,192.72435
20211203T2100,38.94895,54.0,12.979984,199.44003
20211203T2200,39.29095,47.0,10.587917,197.8189
20211203T2300,39.704952,45.0,9.6932955,195.0685
20211204T0000,39.668953,53.0,16.055355,222.2737
20211204T0100,38.19295,72.0,20.898613,222.2073
20211204T0200,40.24495,77.0,10.30883,155.22485
20211204T0300,41.90095,74.0,24.850431,218.53018
20211204T0400,42.47695,76.0,27.267473,222.32457
20211204T0500,43.93495,75.0,29.275326,224.50179
20211204T0600,44.92495,75.0,29.52878,225.0
20211204T0700,46.16695,75.0,31.311722,225.46582
20211204T0800,46.70695,74.0,32.862694,227.21967
20211204T0900,47.15695,72.0,30.472675,231.23448
20211204T1000,49.550953,72.0,28.373846,234.2933
20211204T1100,51.260952,70.0,30.154163,236.68938
20211204T1200,51.65695,71.0,29.268686,238.06932
20211204T1300,52.430954,72.0,31.82082,248.07823
20211204T1400,51.60295,73.0,28.856194,229.55377
